pais,id_accidente,fecha,municipio,provincia,linea,operador,suceso_codigo,suceso_desc,causa_codigo,causa_desc,fallecidos,heridos_graves,heridos_leves,hora,pk,resumen,titulo_informe,informe_publico_url,organismo_investigador,num_paginas,fuente_datos,latitud,longitud,estado_investigacion,fecha_procesamiento
ES,ES-2011-37507,2011-04-28,,,Barcelona Sagrera,Renfe,1.1.2,Colisión por alcance,2.4,Sin identificar,0,0,0,09:49,110+000,DE FOMENTO SECRETARIA DE ESTADO,IF-280411-271211-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF-280411-271211-CIAF.pdf,CIAF,14,ERA,,,Completado,2026-07-06T13:13:48.897989
ES,ES-2011-300511-270312-CIAF,2011-05-30,CALATAYUD,,de,Renfe,1.3.2,Descarrilamiento en estación,2.4,Sin identificar,0,0,0,07:20,224+556,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF-300511-270312-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF-300511-270312-CIAF.pdf,CIAF,16,ERA,,,Completado,2026-07-06T13:13:48.989428
ES,ES-2011-300611-240412-CIAF,2011-06-30,Siete,,Los Cotos a Cercedilla,Renfe,1.3.2,Descarrilamiento en estación,2.4,Sin identificar,0,0,0,11:58,7+165,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF-300611-240412-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF-300611-240412-CIAF.pdf,CIAF,12,ERA,,,Completado,2026-07-06T13:13:49.062042
ES,ES-2012-28867,2012-02-09,MATARÓ,,,Renfe,1.7.7,Otros,2.4,Sin identificar,0,0,0,09:43,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF-090212-271112-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF-090212-271112-CIAF.pdf,CIAF,15,ERA,,,Completado,2026-07-06T13:13:49.144857
ES,ES-2012-3720,2012-01-12,SAN CLAUDIO,,Oviedo,,1.1,Colisión,2.4,Sin identificar,0,0,0,14:19,5+265,DE FOMENTO SUBSECRETARÍA Investigación del accidente,IF-120112-250912-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF-120112-250912-CIAF.pdf,CIAF,15,ERA,,,Completado,2026-07-06T13:13:49.221071
ES,ES-2012-150112-221012-CIAF,2012-01-15,TRUBIA,,San Esteban de Pravia,,1.3.2,Descarrilamiento en estación,2.4,Sin identificar,0,0,0,08:12,,DE FOMENTO SUBSECRETARÍA Investigación del accidente,IF-150112-221012-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF-150112-221012-CIAF.pdf,CIAF,15,ERA,,,Completado,2026-07-06T13:13:49.296277
ES,ES-2012-37506,2012-01-19,,,"Barcelona Sagrera a 
Bifurcación Clot",Renfe,1.1,Colisión,2.4,Sin identificar,0,0,0,18:30,109+810,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF-190112-271112-CIAF-El Clot-Aragó.pdf,https://www.era.europa.eu/system/files/2023-07/IF-190112-271112-CIAF-El%20Clot-Arag%C3%B3.pdf,CIAF,16,ERA,,,Completado,2026-07-06T13:13:49.397948
ES,ES-2012-190112-271112-CIAF_A,2012-01-19,,,Oviedo,,1.3.2,Descarrilamiento en estación,2.4,Sin identificar,0,0,0,07:03,378+049,DE FOMENTO SUBSECRETARÍA Investigación del accidente,IF-190112-271112-CIAF_ASTURIAS.pdf,https://www.era.europa.eu/system/files/2023-07/IF-190112-271112-CIAF_ASTURIAS.pdf,CIAF,16,ERA,,,Completado,2026-07-06T13:13:49.481372
ES,ES-2012-IF_010612_280513_CIA,2012-06-01,,,,Renfe,1.3.2,Descarrilamiento en estación,2.4,Sin identificar,0,0,0,14:32,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_010612_280513_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_010612_280513_CIAF.pdf,CIAF,19,ERA,,,Completado,2026-07-06T13:13:49.605752
ES,ES-2012-IF_010712_280513_CIA,2012-07-01,,,Bifurcación Cambiador de Zaragoza Delicias,Renfe,1.3.1,Descarrilamiento en plena vía,2.4,Sin identificar,0,0,0,09:42,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_010712_280513_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_010712_280513_CIAF.pdf,CIAF,16,ERA,,,Completado,2026-07-06T13:13:49.708792
ES,ES-2012-82658,2012-09-06,Tardienta,,Madrid Chamartín,Semat,1.7.7,Otros,2.4,Sin identificar,0,0,0,03:07,,DE FOMENTO SUBSECRETARÍA Investigación del accidente,IF_060912__300713_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_060912__300713_CIAF.pdf,CIAF,27,ERA,,,Completado,2026-07-06T13:13:49.886036
ES,ES-2012-IF_061212_170913_CIA,2012-12-06,LAVIANA,,Gijón,,2,Incidente,1.1.6,Factor humano - Mantenimiento,0,0,0,02:35,,DE FOMENTO SUBSECRETARÍA Investigación del incidente,IF_061212_170913_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_061212_170913_CIAF.pdf,CIAF,16,ERA,,,Completado,2026-07-06T13:13:49.985158
ES,ES-2012-15640,2012-10-08,Villanueva,,"Madrid 
Chamartín a Barcelona Estación",,2,Incidente,1.2.2.3,Fallo instalaciones - Carril,0,0,0,07:48,25+100,DE FOMENTO SUBSECRETARÍA Investigación del incidente,IF_081012_250613_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_081012_250613_CIAF.pdf,CIAF,16,ERA,,,Completado,2026-07-06T13:13:50.078330
ES,ES-2012-IF_090512_261212_CIA,2012-05-09,ASTILLERO,,Santander,,2.1.4,Señal rebasada,2.4,Sin identificar,0,0,0,14:22,540+075,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,IF_090512_261212_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_090512_261212_CIAF.pdf,CIAF,14,ERA,,,Completado,2026-07-06T13:13:50.155264
ES,ES-2012-1903,2012-05-11,"Xubia y el apeadero 
de Ferrerías de la línea",,Ferro l,,1.1,Colisión,2.4,Sin identificar,0,0,0,20:34,8+645,DE FOMENTO SUBSECRETARÍA Investigación del accidente,IF_110512_290113_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_110512_290113_CIAF.pdf,CIAF,14,ERA,,,Completado,2026-07-06T13:13:50.235130
ES,ES-2012-222,2012-03-12,"SOCUÉLLAMOS 
 
 
    
 
     
 
     
 
   
De acuerdo con el R",,Madrid Chamartín,,1.1,Colisión,2.4,Sin identificar,0,0,0,11:30,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_120312_260213_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_120312_260213_CIAF.pdf,CIAF,18,ERA,,,Completado,2026-07-06T13:13:50.343180
ES,ES-2012-90602,2012-06-15,ARÉVALO,,Madrid,Renfe,1.1.2,Colisión por alcance,2.4,Sin identificar,0,0,0,07:17,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,IF_150612_290413_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_150612_290413_CIAF.pdf,CIAF,16,ERA,,,Completado,2026-07-06T13:13:50.442657
ES,ES-2012-IF_180412_261212_CIA,2012-04-18,HERAS,,Santander,,1.1,Colisión,2.4,Sin identificar,0,0,0,10:54,545+009,DE FOMENTO SUBSECRETARÍA Investigación del incidente,IF_180412_261212_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_180412_261212_CIAF.pdf,CIAF,14,ERA,,,Completado,2026-07-06T13:13:50.526112
ES,ES-2012-IF_190712_280513_CIA,2012-07-19,Villa,,Alcázar de San Juan,ferr,1.3.2,Descarrilamiento en estación,2.4,Sin identificar,0,0,0,00:07,393+525,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_190712_280513_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_190712_280513_CIAF.pdf,CIAF,23,ERA,,,Completado,2026-07-06T13:13:50.654772
ES,ES-2012-IF_210612_260313_CIA,2012-06-21,,,Cambiador de Plasencia de Jalón,ferr,1.3.1,Descarrilamiento en plena vía,2.4,Sin identificar,0,0,0,08:51,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_210612_260313_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_210612_260313_CIAF.pdf,CIAF,16,ERA,,,Completado,2026-07-06T13:13:50.748725
ES,ES-2012-10596,2012-12-21,VALENCIA,,Valencia,,1.1,Colisión,2.4,Sin identificar,0,0,0,11:15,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,IF_211212_250613_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_211212_250613_CIAF.pdf,CIAF,14,ERA,,,Completado,2026-07-06T13:13:50.833090
ES,ES-2012-13946,2012-05-23,TOCÓN,,"Granada a Fuente 
de Piedra",,2.1.4,Señal rebasada,2.4,Sin identificar,0,0,0,21:20,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,IF_230512_260213_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_230512_260213_CIAF.pdf,CIAF,17,ERA,,,Completado,2026-07-06T13:13:50.956330
ES,ES-2012-IF_241212_300713_CIA,2012-12-24,LEZAMA,,,Activa,1.3.2,Descarrilamiento en estación,2.4,Sin identificar,0,0,0,01:00,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_241212_300713_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_241212_300713_CIAF.pdf,CIAF,15,ERA,,,Completado,2026-07-06T13:13:51.043644
ES,ES-2012-91182,2012-04-26,RÍO HUERVA,,La Cartuja a Zaragoza  CIM,Logitren,1.1,Colisión,2.4,Sin identificar,0,0,0,23:58,16+973,DE FOMENTO SUBSECRETARÍA Investigación del incidente,IF_260412_290113_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_260412_290113_CIAF.pdf,CIAF,13,ERA,,,Completado,2026-07-06T13:13:51.120750
ES,ES-2012-4141,2012-07-26,ATOCHA,,Madrid,,1.1,Colisión,2.4,Sin identificar,0,0,0,14:15,,DE FOMENTO SUBSECRETARÍA Investigación del incidente,IF_260712__300713_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_260712__300713_CIAF.pdf,CIAF,16,ERA,,,Completado,2026-07-06T13:13:51.222647
ES,ES-2012-18081,2012-10-29,Miguelturra,,Manzanares,Renfe,1.4.1.1,Accidente PN - Vehículo,2.3.3,Usuario paso a nivel,0,0,0,09:52,257+758,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_291012_290113_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_291012_290113_CIAF.pdf,CIAF,14,ERA,,,Completado,2026-07-06T13:13:51.305967
ES,ES-2013-ES 05.09.2013 IF_050,2013-09-05,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,ES 05.09.2013 IF_050913_270115_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2005.09.2013%20IF_050913_270115_CIAF.pdf,CIAF,20,ERA,,,Completado,2026-07-06T13:13:51.436633
ES,ES-2013-ES 07 04 2013 070413,2013-04-07,,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 07 04 2013 IF-070413-240315-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2007%2004%202013%20IF-070413-240315-CIAF.pdf,CIAF,28,ERA,,,Completado,2026-07-06T13:13:51.587824
ES,ES-2013-ES 12.08.2013 IF_120,2013-08-12,,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 12.08.2013 IF_120813_100215_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2012.08.2013%20IF_120813_100215_CIAF.pdf,CIAF,16,ERA,,,Completado,2026-07-06T13:13:51.675014
ES,ES-2013-ES IF_060613_281014_,2013-06-06,,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES IF_060613_281014_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%20IF_060613_281014_CIAF.pdf,CIAF,22,ERA,,,Completado,2026-07-06T13:13:51.810340
ES,ES-2013-ES IF_260913_281014_,2013-09-26,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,ES IF_260913_281014_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%20IF_260913_281014_CIAF.pdf,CIAF,21,ERA,,,Completado,2026-07-06T13:13:51.934425
ES,ES-2013-IF_040613_230914_CIA,2013-06-04,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,IF_040613_230914_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_040613_230914_CIAF.pdf,CIAF,20,ERA,,,Completado,2026-07-06T13:13:52.071109
ES,ES-2013-IF_070313_140714_CIA,2013-03-07,VIANA DE CEGA,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,IF_070313_140714_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_070313_140714_CIAF.pdf,CIAF,22,ERA,,,Completado,2026-07-06T13:13:52.180863
ES,ES-2013-IF_090113_240614_CIA,2013-01-09,VILLAFRANCA DE CÓRDOBA,,"Alcázar de 
San Juan",Renfe,1.3.2,Descarrilamiento en estación,2.4,Sin identificar,0,0,0,11:22,415+648,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_090113_240614_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_090113_240614_CIAF.pdf,CIAF,19,ERA,,,Completado,2026-07-06T13:13:52.278749
ES,ES-2013-IF_100213_240614_CIA,2013-02-10,MALIAÑO,Cantabria,Bilbao Concordia,Renfe,1.3.2,Descarrilamiento en estación,2.4,Sin identificar,0,0,0,05:43,537+005,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_100213_240614_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_100213_240614_CIAF.pdf,CIAF,19,ERA,,,Completado,2026-07-06T13:13:52.378159
ES,ES-2013-IF_110713_251114_CIA,2013-07-11,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,IF_110713_251114_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_110713_251114_CIAF.pdf,CIAF,19,ERA,,,Completado,2026-07-06T13:13:52.661614
ES,ES-2013-IF_140813_251114_CIA,2013-08-14,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,IF_140813_251114_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_140813_251114_CIAF.pdf,CIAF,21,ERA,,,Completado,2026-07-06T13:13:52.937555
ES,ES-2013-26888,2013-04-20,,,Hendaya,Renfe,1.7.7,Otros,2.4,Sin identificar,0,0,0,12:39,600+200,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_200413_250214_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_200413_250214_CIAF.pdf,CIAF,15,ERA,,,Completado,2026-07-06T13:13:53.032005
ES,ES-2013-IF_200513_140714_CIA,2013-05-20,,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_200513_140714_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_200513_140714_CIAF.pdf,CIAF,16,ERA,,,Completado,2026-07-06T13:13:53.117988
ES,ES-2013-IF_200913_230914_CIA,2013-09-20,BARCELONA SANTS,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_200913_230914_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_200913_230914_CIAF.pdf,CIAF,20,ERA,,,Completado,2026-07-06T13:13:53.245468
ES,ES-2013-IF_240713_ERA-2014-0,2013-07-24,,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DEVELOPMENT  SUBSECRETARIAT  Investigation of Serious Accident,IF_240713_ERA-2014-0070-EN.pdf,https://www.era.europa.eu/system/files/2023-07/IF_240713_ERA-2014-0070-EN.pdf,CIAF,110,ERA,,,Completado,2026-07-06T13:13:55.288788
ES,ES-2013-IF_260213_291013_CIA,2013-02-26,San,,Madrid-Atocha,Renfe,1.7.7,Otros,2.4,Sin identificar,0,0,0,09:05,16+100,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_260213_291013_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_260213_291013_CIAF.pdf,CIAF,15,ERA,,,Completado,2026-07-06T13:13:55.372952
ES,ES-2013-IF_260313_240614_CIA,2013-03-26,,,de,,1.3.2,Descarrilamiento en estación,1.2.1.1,Fallo técnico - Rodadura,0,0,0,01:00,122+450,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_260313_240614_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_260313_240614_CIAF.pdf,CIAF,15,ERA,,,Completado,2026-07-06T13:13:55.467091
ES,ES-2013-IF_260513_140714_CIA,2013-05-26,SEVILLA,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_260513_140714_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_260513_140714_CIAF.pdf,CIAF,21,ERA,,,Completado,2026-07-06T13:13:55.573377
ES,ES-2013-IF_270213_291013_CIA,2013-02-27,Pitis,,Hendaya,,1.7.7,Otros,1.1.6,Factor humano - Mantenimiento,0,0,0,04:10,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_270213_291013_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_270213_291013_CIAF.pdf,CIAF,17,ERA,,,Completado,2026-07-06T13:13:55.666591
ES,ES-2013-IF_271013_231214_CIA,2013-10-27,BARCELONA SANT ANDREU ARENAL,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_271013_231214_CIAF_ES-2902.pdf,https://www.era.europa.eu/system/files/2023-07/IF_271013_231214_CIAF_ES-2902.pdf,CIAF,26,ERA,,,Completado,2026-07-06T13:13:55.813924
ES,ES-2013-IF_271013_251114_CIA,2013-10-27,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Inves tigación del incidente,IF_271013_251114_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_271013_251114_CIAF.pdf,CIAF,19,ERA,,,Completado,2026-07-06T13:13:56.074998
ES,ES-2013-IF_271013_251114_CIA,2013-10-27,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Inves tigación del incidente,IF_271013_251114_CIAF_ES-2901.pdf,https://www.era.europa.eu/system/files/2023-07/IF_271013_251114_CIAF_ES-2901.pdf,CIAF,19,ERA,,,Completado,2026-07-06T13:13:56.353749
ES,ES-2013-7601,2013-04-28,,,La Asunc ión Universidad,,1.1.2,Colisión por alcance,2.4,Sin identificar,0,0,0,09:58,26+700,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_280413_200514_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_280413_200514_CIAF.pdf,CIAF,17,ERA,,,Completado,2026-07-06T13:13:56.449538
ES,ES-2013-IF_310113_291013_CIA,2013-01-31,Unquera,,Valdecilla,Renfe,1.3.2,Descarrilamiento en estación,2.4,Sin identificar,0,0,0,15:36,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_310113_291013_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_310113_291013_CIAF.pdf,CIAF,19,ERA,,,Completado,2026-07-06T13:13:56.547680
ES,ES-2014-ES 02.07.204 150324-,2014-07-02,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,ES 02.07.204 150324-140702-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2002.07.204%20150324-140702-IF-CIAF.pdf,CIAF,29,ERA,,,Completado,2026-07-06T13:13:56.724119
ES,ES-2014-ES 02.09.2014 -14090,2014-09-02,UNQUERA,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 02.09.2014 -140902-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2002.09.2014%20-140902-IF-CIAF.pdf,CIAF,19,ERA,,,Completado,2026-07-06T13:13:56.836759
ES,ES-2014-ES 06.08.2014 150922,2014-08-06,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 06.08.2014 150922-140806-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2006.08.2014%20150922-140806-IF-CIAF.pdf,CIAF,25,ERA,,,Completado,2026-07-06T13:13:56.972143
ES,ES-2014-ES 09.11.2014 151124,2014-11-09,CALAÑAS,,,,1.4,Accidente en paso a nivel,2.4,Sin identificar,0,0,0,,130+742,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 09.11.2014 151124-141109-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2009.11.2014%20151124-141109-IF-CIAF.pdf,CIAF,21,ERA,,,Completado,2026-07-06T13:13:57.096351
ES,ES-2014-ES 10 07 2014 150428,2014-07-10,SANT V ICEN,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,ES 10 07 2014 150428-140710-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2010%2007%202014%20150428-140710-IF-CIAF.pdf,CIAF,23,ERA,,,Completado,2026-07-06T13:13:57.234075
ES,ES-2014-ES 11 07 2014 150525,2014-07-11,MATAESPESA DE ALPEDRETE,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 11 07 2014 150525-140711-IF-CIAF-1.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2011%2007%202014%20150525-140711-IF-CIAF-1.pdf,CIAF,19,ERA,,,Completado,2026-07-06T13:13:57.333343
ES,ES-2014-ES 11 07 2014 150525,2014-07-11,MATAESPESA DE ALPEDRETE,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 11 07 2014 150525-140711-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2011%2007%202014%20150525-140711-IF-CIAF.pdf,CIAF,19,ERA,,,Completado,2026-07-06T13:13:57.453555
ES,ES-2014-ES 11.08.2014 151022,2014-08-11,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,ES 11.08.2014 151022-140811-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2011.08.2014%20151022-140811-IF-CIAF.pdf,CIAF,23,ERA,,,Completado,2026-07-06T13:13:57.592473
ES,ES-2014-ES 11.10.2014 160628,2014-10-11,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 11.10.2014 160628-141011-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2011.10.2014%20160628-141011-IF-CIAF.pdf,CIAF,31,ERA,,,Completado,2026-07-06T13:13:57.970804
ES,ES-2014-ES 15 04 2014 -14041,2014-04-15,,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 15 04 2014 -140415-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2015%2004%202014%20-140415-IF-CIAF.pdf,CIAF,21,ERA,,,Completado,2026-07-06T13:13:58.102195
ES,ES-2014-ES 18.11.2014 151124,2014-11-18,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 18.11.2014 151124-141118-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2018.11.2014%20151124-141118-IF-CIAF.pdf,CIAF,27,ERA,,,Completado,2026-07-06T13:13:58.247439
ES,ES-2014-ES 23.01.2014 IF_230,2014-01-23,,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 23.01.2014 IF_230114_270115_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2023.01.2014%20IF_230114_270115_CIAF.pdf,CIAF,23,ERA,,,Completado,2026-07-06T13:13:58.384324
ES,ES-2014-ES 26.09.2014 150922,2014-09-26,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 26.09.2014 150922-140926-IF-CIAF_SANTA MARÍA DE LA ALAMEDA.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2026.09.2014%20150922-140926-IF-CIAF_SANTA%20MAR%C3%8DA%20DE%20LA%20ALAMEDA.pdf,CIAF,25,ERA,,,Completado,2026-07-06T13:13:58.803292
ES,ES-2014-ES 26.09.2014 151022,2014-09-26,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,ES 26.09.2014 151022-140926-IF-CIAF_BARCELONA ESTACIÓ DE FRANÇA.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2026.09.2014%20151022-140926-IF-CIAF_BARCELONA%20ESTACI%C3%93%20DE%20FRAN%C3%87A.pdf,CIAF,25,ERA,,,Completado,2026-07-06T13:13:58.983449
ES,ES-2014-ES 31.08.2014 150803,2014-08-31,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 31.08.2014 150803-140831-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2031.08.2014%20150803-140831-IF-CIAF.pdf,CIAF,31,ERA,,,Completado,2026-07-06T13:13:59.176005
ES,ES-2014-IF_110713_251114_CIA,2013-07-11,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,IF_110713_251114_CIAF_0.pdf,https://www.era.europa.eu/system/files/2023-07/IF_110713_251114_CIAF_0.pdf,CIAF,19,ERA,,,Completado,2026-07-06T13:13:59.435129
ES,ES-2014-IF_140813_251114_CIA,2013-08-14,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,IF_140813_251114_CIAF_0.pdf,https://www.era.europa.eu/system/files/2023-07/IF_140813_251114_CIAF_0.pdf,CIAF,21,ERA,,,Completado,2026-07-06T13:13:59.738394
ES,ES-2014-IF_230114_270115_CIA,2014-01-23,,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,IF_230114_270115_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/IF_230114_270115_CIAF.pdf,CIAF,23,ERA,,,Completado,2026-07-06T13:13:59.882144
